,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
1993,0.0,0.0,0.0,0.0,0.0
1994,0.0002040631810760403,0.00016937244029311343,1.1772875831310017e-05,0.0,7.220697176536811e-06
1995,0.0017135758845067042,0.0014222679841405642,9.886014718307908e-05,0.0,6.0634223605621834e-05
1996,0.006435477565967797,0.005341446379753271,0.00037127755188275753,0.0,0.0002277168984880913
1997,0.01846742144751416,0.015327959801436749,0.001065428160433509,0.0,0.0006534626050658856
1998,0.04313322455378153,0.03580057637963867,0.0024884552627181655,0.0,0.0015262525611338081
1999,0.08935195279360161,0.07416212081868934,0.005154920353477015,0.0,0.003161684483465903
2000,0.2519157210326599,0.2090900484571077,0.014533599290345763,0.0,0.008913940898078735
2001,0.9972891420304014,0.8277499878852331,0.05753591204021546,0.0,0.03528869271799882
2002,3.0671087312653036,2.5457002469502017,0.17694858064992136,0.0,0.10852846279861843
2003,7.476666685437824,6.205633348913393,0.4313461549291052,0.0,0.26455897502318454
2004,15.44939582074281,12.822998531216532,0.8913112973505467,0.0,0.5466709290416686
2005,28.68376303070761,23.807523315487316,1.6548324825408236,0.0,1.0149639226250384
2006,49.58524576532208,41.15575398521732,2.860687255691658,0.0,1.7545548501575503
2007,82.04780046354787,68.09967438474473,4.733526949820069,0.0,2.903229862556309
2008,134.0556892222807,111.26622205449299,7.733982070516195,0.0,4.743509003249932
2009,215.97309859706257,179.25767183556192,12.459986457522842,0.0,7.6421250272806756
2010,340.7551424164613,282.82676820566286,19.65895052402661,0.0,12.057489654736322
2011,525.5650642796767,436.21900335213166,30.321061400750576,0.0,18.596917659127023
2012,791.5966508577437,657.0252202119273,45.66903754948521,0.0,28.01034303035093
2013,1165.8697179631,967.6718659093729,67.26171449787114,0.0,41.2538515586943
2014,1679.8575165679033,1394.2817387513596,96.91485672507135,0.0,59.44111212471042
2015,2370.2937623133885,1967.3438227201125,136.74771705654166,0.0,83.87193312801222
2016,3282.9090716904893,2724.814529503106,189.39860028983588,0.0,116.16447484443269
2017,4468.965027906072,3709.240973162039,257.8249054561195,0.0,158.1326086797533
2018,5977.293265919778,4961.153410713416,344.8438422646026,0.0,211.50422325562292
2019,7849.178184374067,6514.817893030476,452.8372029446577,0.0,277.74015113939004
2020,19451.49980661288,0.0,0.0,0.0,0.0
2021,24599.666332541186,0.0,0.0,0.0,0.0
2022,30533.274447600837,0.0,0.0,0.0,0.0
2023,37218.620762185026,0.0,0.0,0.0,0.0
2024,44571.18099501042,0.0,0.0,0.0,0.0
2025,52465.973995659464,0.0,0.0,0.0,0.0
2026,60369.27689052185,0.0,0.0,0.0,0.0
2027,68800.93208124366,0.0,0.0,0.0,0.0
2028,77085.58861107528,0.0,0.0,0.0,0.0
2029,85291.83408563952,0.0,0.0,0.0,0.0
2030,92632.810417994,0.0,0.0,0.0,0.0
2031,99121.20865657528,0.0,0.0,0.0,0.0
2032,104810.69640208874,0.0,0.0,0.0,0.0
2033,105912.1824968347,0.0,0.0,0.0,0.0
2034,110214.41341356403,0.0,0.0,0.0,0.0
2035,112815.88085502804,0.0,0.0,0.0,0.0
2036,112814.06357283953,0.0,0.0,0.0,0.0
2037,114375.87250294449,0.0,0.0,0.0,0.0
2038,112714.66315242783,0.0,0.0,0.0,0.0
2039,114516.02553780422,0.0,0.0,0.0,0.0
2040,116074.18647427854,0.0,0.0,0.0,0.0
2041,113345.22964052606,0.0,0.0,0.0,0.0
2042,116339.86730078139,0.0,0.0,0.0,0.0
2043,127073.19328574782,0.0,0.0,0.0,0.0
2044,139389.77066090892,0.0,0.0,0.0,0.0
2045,151157.4802746645,0.0,0.0,0.0,0.0
2046,162778.15353197994,0.0,0.0,0.0,0.0
2047,174481.15268738315,0.0,0.0,0.0,0.0
2048,186712.0873691399,0.0,0.0,0.0,0.0
2049,197377.97393871585,0.0,0.0,0.0,0.0
2050,206286.58746227366,0.0,0.0,0.0,0.0
