,Closed-loop recycling,Open to high- and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
1993,5.865393119603393e-11,4.9869806738342186e-11,1.6869987829716426e-11,0.0,1.4244526147608239e-11
1994,2.244741729453061e-12,1.908564932351639e-12,6.456304783760235e-13,0.0,5.45151562867172e-13
1995,1.3272758934983323e-10,1.1285005275434632e-10,3.817498284157109e-11,0.0,3.223384312781664e-11
1996,6.927551655540644e-11,5.890068324270391e-11,1.992495809498357e-11,0.0,1.6824054020598708e-11
1997,3.181187137236306e-10,2.704766492159726e-10,9.149700147098709e-11,0.0,7.725740190431029e-11
1998,8.242756545731896e-10,7.00830562495443e-10,2.3707737874390787e-10,0.0,2.0018123039634605e-10
1999,2.251718342477329e-08,1.9144967145206054e-08,6.4763708516967e-09,0.0,5.468458831730656e-09
2000,9.117857550951022e-09,7.752349836772883e-09,2.6224695051306752e-09,0.0,2.214336833802391e-09
2001,2.2344294412980783e-08,1.8997970321131994e-08,6.42664467878114e-09,0.0,5.426471500295332e-09
2002,2.814579466726426e-08,2.3930626846857308e-08,8.095266656679816e-09,0.0,6.8354072763356056e-09
2003,8.537608979855384e-08,7.2590003969199e-08,2.4555789637298346e-08,0.0,2.0734193236791648e-08
2004,1.6382398807072146e-07,1.3928939557155867e-07,4.711889942605513e-08,0.0,3.978582567431807e-08
2005,2.6718522353585134e-07,2.2717105553488696e-07,7.68475595312639e-08,0.0,6.48878400015639e-08
2006,6.975156062791998e-07,5.930543404816721e-07,2.0061877437744604e-07,0.0,1.6939664723923422e-07
2007,7.30699381751687e-07,6.212684505322083e-07,2.1016306027524715e-07,0.0,1.7745556413969543e-07
2008,1.2176515156943118e-06,1.0352937053677114e-06,3.5021976927588777e-07,0.0,2.9571536809719e-07
2009,2.0368578195215e-06,1.7318141127407803e-06,5.858391061861838e-07,0.0,4.946654704552214e-07
2010,2.938912872297754e-06,2.4987756826131623e-06,8.452873213656399e-07,0.0,7.137359832723117e-07
2011,4.66828657255634e-06,3.96915508347588e-06,1.3426881380114428e-06,0.0,1.133726739049397e-06
2012,6.611993065393033e-06,5.621768389647267e-06,1.9017351483320915e-06,0.0,1.6057697444525935e-06
2013,9.724927930400369e-06,8.268504199871362e-06,2.79707450950563e-06,0.0,2.361768211668661e-06
2014,1.4301521168358633e-05,1.2159698117192544e-05,4.1133898979469595e-06,0.0,3.4732265694585245e-06
2015,1.946073494126947e-05,1.6546258208398402e-05,5.597278049774648e-06,0.0,4.726178485736871e-06
2016,2.6203450924899474e-05,2.2279172203051438e-05,7.53661159935204e-06,0.0,6.3636952246184435e-06
2017,3.540752896056968e-05,3.010482998052247e-05,1.0183879758182903e-05,0.0,8.598971318995495e-06
2018,4.7332249154509694e-05,4.024368136446528e-05,1.3613656423487554e-05,0.0,1.1494974794666641e-05
2019,6.197950132994449e-05,5.2697333154579e-05,1.7826485144422128e-05,0.0,1.5052164608700803e-05
2020,7.984033246607601e-05,6.788329219913273e-05,2.2963600385480908e-05,0.0,1.93897950274756e-05
2021,0.00010159234369731671,8.637768079598048e-05,2.921989313960919e-05,0.0,2.4672426326491203e-05
2022,0.00012577401385477244,0.00010693785797033154,3.617500208013455e-05,0.0,3.054511765044474e-05
2023,0.0001525950882132047,0.0001297421571450843,4.38892539432265e-05,0.0,3.7058807137492574e-05
2024,0.00018308313737377504,0.00015566425799089302,5.2658197606552435e-05,0.0,4.4463047647916785e-05
2025,0.0002152203218215399,0.00018298851648207597,6.190146399057624e-05,0.0,5.2267792442373974e-05
2026,0.0002493882311927758,0.00021203937466414345,7.172880554306505e-05,0.0,6.056571328967412e-05
2027,0.00028540094909725993,0.00024265875933959888,8.20867491689262e-05,0.0,6.93116590664774e-05
2028,0.0003221437133554407,0.0002738988572362569,9.265466803175533e-05,0.0,7.823490181489274e-05
2029,0.000359630524272784,0.0003057715719471695,0.00010343658888607694,0.0,8.73388416091047e-05
2030,0.00039508842494797246,0.00033591922987838326,0.00011363495650884543,0.0,9.595004605879331e-05
2031,0.00042998089145789817,0.0003655861341419416,0.00012367069449550978,0.0,0.0001044239307826324
2032,0.00046139344358894817,0.00039229428263241287,0.00013270554282272606,0.0,0.00011205269344303027
2033,0.000475296232479941,0.000404114963377588,0.0001367042497228021,0.0,0.00011542908503084281
2034,0.0005043476613383066,0.0004288155949140698,0.00014505999402301774,0.0,0.00012248443203930306
2035,0.0005283572666886747,0.00044922947603458517,0.00015196561384759976,0.0,0.000128315336195821
2036,0.0005425437919461228,0.0004612914002475249,0.00015604592873117056,0.0,0.00013176063518691552
2037,0.0005674272290045104,0.00048244824637502543,0.0001632028791993925,0.0,0.0001378037556153811
2038,0.0005816369138644882,0.0004945298617643066,0.00016728985522578615,0.0,0.0001412546790813757
2039,0.0006134668935506822,0.0005215929230641634,0.0001764447636688629,0.0,0.00014898481700516568
2040,0.0006477591788185742,0.0005507495303716973,0.00018630787809829468,0.0,0.00015731294342736802
2041,0.000668477676202625,0.0005683651861237081,0.0001922669125839931,0.0,0.0001623445785063518
2042,0.0007140655188854893,0.0006071257066524006,0.00020537884447944553,0.0,0.00017341591172933312
2043,0.0007953940875910396,0.0006762743539970483,0.00022877048995475618,0.0,0.00019316713555782392
2044,0.0008864977586265712,0.0007537341657274965,0.00025497364105259477,0.0,0.00021529231280931012
2045,0.0009799399106541359,0.0008331822430823618,0.0002818493838262372,0.0,0.00023798540687314728
2046,0.001076783493263306,0.0009155223462960159,0.00030970344282430336,0.0,0.0002615045626496601
2047,0.001186090820376872,0.0010084595998966215,0.00034114231214649085,0.0,0.00028805062780581177
2048,0.0012959313863600004,0.001101850233497991,0.0003727345511244953,0.0,0.0003147261938302858
2049,0.0014049923282676692,0.0011945780010104397,0.0004041025553684153,0.0,0.0003412124225792911
2050,0.0015119518349957363,0.0012855190482785178,0.00043486614682734516,0.0,0.0003671883027846788
